,relation,head,tail,weight
335469,Synonym,mourir/v,expirer,2.0
335470,Synonym,mourir/v,partir,2.0
335471,Synonym,mourir/v,passer_l_arme_à_gauche,2.0
335472,Synonym,mourir/v,périr,2.0
335473,Synonym,mourir/v,succomber,2.0
335474,Synonym,mourir/v,trépasser,2.0
335620,Synonym,mp/n,maths_spé,2.0
335653,Synonym,muet_comme_une_carpe/a,muet_comme_une_tombe,2.0
335700,Synonym,multilinguisme/n,plurilinguisme,2.0
335850,Synonym,muser/v,errer,2.0
335851,Synonym,muser/v,flâner,2.0
335944,Synonym,myanmar/n,birmanie,2.0
336049,Synonym,myrtille/n,bleuet,2.0
336203,Synonym,mécano/n,mécanicien,2.0
336314,Synonym,médius/n,majeur,2.0
336340,Synonym,mégagramme/n,tonne,2.0
336359,Synonym,mégaélectronvolt/n,mégaélectron_volt,2.0
336360,Synonym,méger/n,métayer,2.0
336374,Synonym,mél/n,courriel,2.0
336375,Synonym,mél/n,courrier_électronique,2.0
336470,Synonym,mémoire_non_volatile/n,nvram,2.0
336635,Synonym,méthanal/n,formaldéhyde,2.0
336638,Synonym,méthanethiol/n,méthylmercaptan,2.0
336657,Synonym,méthylbenzène/n,toluène,2.0
336686,Synonym,métribuzine/n,"amino_4_tert_buthyl_6_méthylthio_3_triazine_1,2,4_one_5",2.0
336717,Synonym,météorologiste/n,météorologue,2.0
336720,Synonym,météorologue/n,météorologiste,2.0
336723,Synonym,mévinphos/n,phosphate_de_diméthyle_et_de_2_méthoxycarbonyl_1_méthylvinyle,2.0
336725,Synonym,mêler/v,mélanger,2.0
336766,Synonym,mœurs/n,coutume,2.828
336927,Synonym,narcotrafiquant/n,narco,2.0
337096,Synonym,navigateur_web/n,butineur,2.0
337097,Synonym,navigateur_web/n,fureteur,2.0
337109,Synonym,navire/n,bateau,2.0
337110,Synonym,navire/n,vaisseau,2.0
337205,Synonym,nekuia/n,catabase,2.0
337206,Synonym,nekuia/n,descente_aux_enfers,2.0
337280,Synonym,nerveusement/r,fébrilement,2.0
337281,Synonym,nerveusement/r,énergiquement,2.0
337528,Synonym,nigeria/n,république_fédérale_du_nigeria,2.0
337636,Synonym,nième/a,xième,2.0
337637,Synonym,nième/n,xième,2.0
337701,Synonym,noircissement/n,noirciment,2.0
337714,Synonym,noisette/n,aveline,2.0
337733,Synonym,nom/n,substantif,2.0
337750,Synonym,nom_adjectif/n,adjectif,2.0
337763,Synonym,nom_massif/n,nom_indénombrable,2.0
337767,Synonym,nom_scientifique/n,nom_latin,2.0
337838,Synonym,nominé/n,sélectionné,2.0
337876,Synonym,non_résistance/n,non_violence,2.0
337877,Synonym,non_résistance/n,pacifisme,2.0
337878,Synonym,non_résistance/n,passivité,2.0
337879,Synonym,non_résistance/n,soumission,2.0
337905,Synonym,nord/n,septentrion,2.0
338110,Synonym,nourriture/n,bouffe,2.0
338130,Synonym,nouveau_monde/n,nouveau_continent,2.0
338210,Synonym,noël/n,nativité,2.0
338457,Synonym,nécessiter/v,avoir_besoin_de,2.0
338458,Synonym,nécessiter/v,requérir,2.0
338485,Synonym,néerlandais/n,hollandais,2.828
338548,Synonym,négro/n,nègre,2.0
338661,Synonym,nœud_papillon/n,nœud_pap,2.828
338852,Synonym,obsèques/n,funérailles,2.0
338955,Synonym,occultement/r,secrètement,2.0
339007,Synonym,octantième/n,huitantième,2.0
339042,Synonym,océan_antarctique/n,océan_glacial_antarctique,2.0
339044,Synonym,océan_arctique/n,océan_glacial_arctique,2.0
339046,Synonym,océan_atlantique/n,atlantique,2.0
339058,Synonym,océanographie/n,océanologie,2.0
339224,Synonym,oiseau/n,zèbre,2.0
339236,Synonym,oiseau_de_mer/n,oiseau_marin,2.0
339247,Synonym,oiseau_rare/n,merle_blanc,2.0
339294,Synonym,olisbos/n,dildo,2.0
339295,Synonym,olisbos/n,gode,2.0
339296,Synonym,olisbos/n,godemichet,2.0
339298,Synonym,olivaie/n,oliveraie,2.0
339331,Synonym,oléoduc/n,pipeline,2.0
339348,Synonym,omble_chevalier/n,ombre_chevalier,2.0
339396,Synonym,omniprésence/n,ubiquité,2.0
339464,Synonym,ondinisme/n,urolagnie,2.0
339465,Synonym,ondinisme/n,urophilie,2.0
339545,Synonym,open_space/n,plateau_ouvert,2.0
339977,Synonym,organisation_des_nations_unies/n,nations_unies,2.828
339978,Synonym,organisation_des_nations_unies/n,onu,2.828
340017,Synonym,organite/n,organelle,2.0
340020,Synonym,orgasme/n,jouissance,2.0
340022,Synonym,orgastique/a,orgasmique,2.0
340107,Synonym,orignal/n,élan,2.0
340214,Synonym,orthophonie/n,logopédie,2.0
340275,Synonym,os_lacrymal/n,unguis,2.0
340465,Synonym,ottoman/n,turc,2.0
340481,Synonym,ouagalais/n,ouagavillois,2.0
340485,Synonym,ouaouaron/n,grenouille_taureau,2.0
340506,Synonym,ouest/n,occident,2.828
340507,Synonym,ouest/n,ponant,2.828
340527,Synonym,ouille,aïe,2.0
340558,Synonym,ours_blanc/n,ours_polaire,2.0
340570,Synonym,ours_polaire/n,ours_blanc,2.828
340736,Synonym,ouïr/v,entendre,2.0
340820,Synonym,ozoner/v,ozoniser,2.0
340822,Synonym,ozoniser/v,ozoner,2.0
340840,Synonym,paca/n,provence_alpes_côte_d’_azur,2.0
340888,Synonym,pagaille/n,bazar,2.0
340949,Synonym,pain_au_chocolat/n,chocolatine,2.0
340950,Synonym,pain_au_chocolat/n,couque_au_chocolat,2.0
340951,Synonym,pain_au_chocolat/n,petit_pain,2.0
340952,Synonym,pain_au_chocolat/n,petit_pain_au_chocolat,2.0
341006,Synonym,palangrer/v,palancrer,2.0
341100,Synonym,pan_pan_tutu/n,panpan_cucul,2.0
341164,Synonym,panic/n,pied_de_coq,2.0
341260,Synonym,papabile/a,papable,2.0
341311,Synonym,papier_toilette/n,papier_hygiénique,2.0
341382,Synonym,para,garde,2.0
341383,Synonym,para,pare,2.0
341427,Synonym,paradisier/n,oiseau_de_paradis,2.0
341503,Synonym,parapluie/n,pébroque,2.0
341504,Synonym,parapluie/n,pépin,2.0
341524,Synonym,parasurtenseur/n,parafoudre,2.0
341735,Synonym,paritaire/a,égalitaire,2.0
341746,Synonym,parking/n,stationnement,2.0
341774,Synonym,parlophone/n,interphone,2.0
342000,Synonym,partie_du_discours/n,classe_lexicale,2.0
342012,Synonym,partir/v,ficher_le_camp,2.0
342013,Synonym,partir/v,foutre_le_camp,2.0
342014,Synonym,partir/v,lever_l’_ancre,2.0
342015,Synonym,partir/v,mettre_les_bouts,2.0
342016,Synonym,partir/v,mettre_les_voiles,2.0
342017,Synonym,partir/v,sacrer_le_camp,2.0
342018,Synonym,partir/v,sacrer_son_camp,2.0
342019,Synonym,partir/v,se_faire_la_malle,2.0
342145,Synonym,pas_de_quoi,de_rien,2.0
342155,Synonym,pascuan/n,rapanui,2.0
342275,Synonym,passer_à_tabac/v,tabasser,2.0
342343,Synonym,pastis/n,imbroglio,2.0
342347,Synonym,pastèque/n,melon_d’_eau,2.0
342641,Synonym,pays_du_soleil_levant/n,japon,2.0
342686,Synonym,peaufiner/v,perfectionner,2.0
342756,Synonym,peinture/n,couleur,2.0
342757,Synonym,peinture/n,tableau,2.0
342758,Synonym,peinture/n,troisième_art,2.0
342782,Synonym,pelle/n,patin,2.0
342960,Synonym,perce_oreille/n,cure_oreille,2.0
342961,Synonym,perce_oreille/n,forficule,2.0
342962,Synonym,perce_oreille/n,pince_oreille,2.0
342967,Synonym,perceptible/a,percevable,2.0
343465,Synonym,petit_ami/n,copain,2.0
343503,Synonym,petit_panda/n,panda_fuligineux,2.0
343504,Synonym,petit_panda/n,panda_roux,2.0
343505,Synonym,petit_panda/n,panda_éclatant,2.0
343617,Synonym,peur/n,crainte,2.828
343618,Synonym,peur/n,effroi,2.0
343657,Synonym,phage,vore,2.0
344077,Synonym,phénylamine/n,aniline,2.0
344080,Synonym,phénylméthane/n,méthylbenzène,2.0
344081,Synonym,phénylméthane/n,toluène,2.0
344214,Synonym,pieds_paquets/n,pieds_et_paquets,2.0
344442,Synonym,pince_à_linge/n,épingle_à_linge,2.0
344527,Synonym,pin’s/n,épinglette,2.0
344621,Synonym,pirate/n,boucanier,2.0
344622,Synonym,pirate/n,corsaire,2.0
344660,Synonym,pissoir/n,urinoir,2.0
344661,Synonym,pissotière/n,pissoir,2.0
344662,Synonym,pissotière/n,vespasienne,2.0
344763,Synonym,pièce_de_théâtre/n,pièce,2.0
344984,Synonym,planche_à_repasser/n,table_à_repasser,2.0
345068,Synonym,plançon/n,plantard,2.0
345221,Synonym,plectre/n,médiator,2.0
345403,Synonym,pluriloculaire/a,multiloculaire,2.0
345405,Synonym,pluriséculaire/a,multiséculaire,2.0
345508,Synonym,poacées/n,graminées,2.0
345522,Synonym,pochetron/n,alcoolique,2.0
345523,Synonym,pochetron/n,ivrogne,2.0
345533,Synonym,podcast/n,baladodiffusion,2.0
345534,Synonym,podcasting/n,baladodiffusion,2.0
345535,Synonym,podcasting/n,diffusion_pour_baladeur,2.0
345589,Synonym,poignardage/n,poignardement,2.0
345726,Synonym,pointilleux/a,vétilleux,2.0
345742,Synonym,pointure/n,taille,2.0
345806,Synonym,poisson_zèbre/n,poisson_pyjama,2.0
345905,Synonym,politicien/n,homme_politique,2.0
345927,Synonym,politiste/n,politologue,2.0
345970,Synonym,poly,multi,2.0
345971,Synonym,poly,pluri,2.0
345972,Synonym,poly_para_phénylène_téréphtalamide/n,kevlar,2.0
345982,Synonym,polychroïsme/n,pléochroïsme,2.0
345989,Synonym,polydactylisme/n,polydactylie,2.0
346074,Synonym,polysyllabe/a,polysyllabique,2.0
346122,Synonym,pomme_de_pin/n,cône,2.0
346123,Synonym,pomme_de_terre/n,patate,2.828
346276,Synonym,pop_up/n,fenêtre_intruse,2.0
346390,Synonym,portable/n,cellulaire,2.0
346391,Synonym,portable/n,mobile,2.0
346392,Synonym,portable/n,ordinateur_portable,2.0
346421,Synonym,porte_documents/n,attaché_case,2.0
346602,Synonym,position_intéressante/n,situation_intéressante,2.0
346603,Synonym,position_intéressante/n,état_intéressant,2.0
346690,Synonym,postposer/v,ajourner,2.0
346718,Synonym,pot_au_noir/n,zone_de_convergence_intertropicale,2.0
346722,Synonym,pot_de_chambre/n,vase_de_nuit,2.0
346731,Synonym,potage/n,soupe,2.0
346848,Synonym,poule_de_la_flèche/n,la_flèche,2.0
346862,Synonym,poulpe/n,pieuvre,2.0
346893,Synonym,pour_vous_servir,à_votre_service,2.0
346929,Synonym,pourriel/n,merdiel,2.0
346930,Synonym,pourriel/n,spam,2.0
347087,Synonym,prairie/n,pré,2.0
347228,Synonym,prendre_la_main_dans_le_sac/v,prendre_en_flagrant_délit,2.0
347236,Synonym,presbytère/n,cure,2.0
347492,Synonym,prise_péritel,péritel,2.0
347493,Synonym,prise_péritel/n,péritel,2.0
347645,Synonym,processus_léger/n,thread,2.0
347675,Synonym,procrastination/n,ajournement,2.0
347676,Synonym,procrastination/n,atermoiement,2.0
347677,Synonym,procrastination/n,indécision,2.0
347678,Synonym,procrastination/n,temporisation,2.0
347681,Synonym,procruste/n,procuste,2.0
348055,Synonym,prompteur/n,téléprompteur,2.0
348056,Synonym,prompteur/n,télésouffleur,2.0
348142,Synonym,prostituée/n,putain,2.0
348355,Synonym,proxy/n,serveur_mandataire,2.0
348457,Synonym,près/r,proche,2.0
348463,Synonym,pré/n,prairie,2.0
348699,Synonym,prénom/n,petit_nom,2.0
349050,Synonym,psoralée_bitumineuse/n,herbe_au_bitume,2.0
349072,Synonym,psychokinèse/n,psychokinésie,2.0
349074,Synonym,psychokinésie/n,psychokinèse,2.0
349459,Synonym,putatif/a,supposé,2.0
349534,Synonym,pyroclaste/n,éjecta,2.0
349574,Synonym,pyréthrinoïde/n,pyréthroïde,2.0
349703,Synonym,pédalo/n,bateau_à_pédales,2.0
349740,Synonym,péjoratif/a,dépréciatif,2.0
349852,Synonym,périapside/n,périapse,2.0
349867,Synonym,péridurale/n,épidurale,2.0
349913,Synonym,péripatétique/a,péripatéticien,2.0
349962,Synonym,pétaélectronvolt/n,pétaélectron_volt,2.0
350073,Synonym,quadrilobe/n,quartefeuille,2.0
350074,Synonym,quadrilobe/n,quatre_feuilles,2.0
350076,Synonym,quadripolaire/a,tétrapolaire,2.0
350078,Synonym,quadrisyllabe/n,tétramètre,2.0
350079,Synonym,quadrisyllabe/n,tétrasyllabe,2.0
350091,Synonym,quaker/n,trembleur,2.0
350115,Synonym,quand,lorsque,2.0
350118,Synonym,quand_les_poules_auront_des_dents/r,aux_calendes_grecques,2.0
350119,Synonym,quand_les_poules_auront_des_dents/r,à_la_saint_glinglin,2.0
350248,Synonym,quatre_vingt_dixième/n,nonantième,2.0
350258,Synonym,quatre_vingtième/n,huitantième,2.0
350265,Synonym,quatrième/a,quart,2.0
350267,Synonym,quatrième/n,quart,2.0
350300,Synonym,quelquefois/r,parfois,2.0
350410,Synonym,qui_que_ce_puisse_être/n,qui_que_ce_soit,2.0
350411,Synonym,qui_va_là,qui_vive,2.0
350495,Synonym,quoique,bien_que,2.0
350527,Synonym,r_s_v_p,rsvp,2.0
350691,Synonym,radiologue/n,radiologiste,2.0
350701,Synonym,radiophonie/n,radio,2.0
350702,Synonym,radiophonie/n,radiodiffusion,2.0
350703,Synonym,radiophonie/n,radiotéléphonie,2.0
350738,Synonym,raffiné/a,sophistiqué,2.0
350876,Synonym,ram/n,mémoire_vive,2.0
350980,Synonym,ranimer/v,réanimer,2.0
351017,Synonym,rapacité/n,cupidité,2.0
351098,Synonym,rapport/n,rapport_sexuel,2.0
351099,Synonym,rapport/n,revenu,2.0
351116,Synonym,rapport_sexuel/n,coït,2.0
351135,Synonym,rapt/n,enlèvement,2.0
351168,Synonym,rassasié/a,repu,2.0
351191,Synonym,rassortir/v,réassortir,2.0
351198,Synonym,rastafari/n,rastafarien,2.0
351286,Synonym,ravigoter/v,revigorer,2.0
351374,Synonym,rebeu/n,beur,2.0
351375,Synonym,rebeu/n,beurette,2.0
351963,Synonym,religion/n,culte,2.0
351964,Synonym,religion/n,foi,2.0
352079,Synonym,remorqueuse/n,dépanneuse,2.0
352417,Synonym,repose_pied/n,appui_pied,2.0
352419,Synonym,repose_tête/n,appui_tête,2.0
352595,Synonym,requin_bleu/n,peau_bleue,2.0
352597,Synonym,requin_bouledogue/n,requin_du_zambèze,2.0
352603,Synonym,requin_marteau/n,marteau_de_mer,2.0
352699,Synonym,ressayer/v,réessayer,2.0
352992,Synonym,revigorer/v,ravigoter,2.0
353175,Synonym,ria/n,aber,2.0
353301,Synonym,rigidité/n,raideur,2.0
353351,Synonym,rire_comme_une_baleine/v,rire_comme_un_bossu,2.0
353352,Synonym,rire_comme_une_baleine/v,rire_à_gorge_déployée,2.0
353444,Synonym,road_movie/n,routard,2.0
353926,Synonym,rouge/n,gueules,2.0
354253,Synonym,rusyn/n,ruthène,2.0
354254,Synonym,rusyn/n,ruthénien,2.0
354274,Synonym,ruthène/n/wikt/fr_1,ruthénien,2.0
354469,Synonym,réassortir/v,rassortir,2.0
354477,Synonym,récemment/r,dernièrement,2.0
354699,Synonym,réessayer/v,ressayer,2.0
354755,Synonym,réfrigérateur/n,frigo,2.0
354893,Synonym,réglo/a,correct,2.0
354961,Synonym,rémanais/n,réman,2.0
354962,Synonym,rémanais/n,rémien,2.0
354976,Synonym,rénine/n,angiotensinogénase,2.0
355111,Synonym,république_centrafricaine/n,centrafrique,2.0
355179,Synonym,république_tchèque/n,tchéquie,2.0
355304,Synonym,résigner/v,se_faire_une_raison,2.0
355331,Synonym,résisteur/n,résistor,2.0
355431,Synonym,rétinol/n,vitamine_a,2.0
355483,Synonym,réunion_bilan/n,debriefing,2.0
355484,Synonym,réunion_bilan/n,réunion_de_bilan,2.0
355486,Synonym,réunion_de_bilan/n,réunion_bilan,2.0
355612,Synonym,rêve/n,songe,2.0
355830,Synonym,sacré_de_birmanie/n,birman,2.0
355952,Synonym,saint_aubinet/n,aubinet,2.0
356009,Synonym,saint_vincentais_et_grenadin/n,saint_vincentais,2.0
356010,Synonym,saint_vincentais_et_grenadin/n,vincentais,2.0
356139,Synonym,salish/n,séliche,2.0
356227,Synonym,salonique/n,thessalonique,2.0
356268,Synonym,salure/n,salinité,2.0
356269,Synonym,salut,au_revoir,2.0
356459,Synonym,sans_aucun_doute/r,indubitablement,2.0
356460,Synonym,sans_aucun_doute/r,sans_nul_doute,2.0
356551,Synonym,sapote/n,sapotille,2.0
356552,Synonym,sapotille/n,sapote,2.0
356745,Synonym,sauce_de_soja/n,sauce_soja,2.0
356759,Synonym,saucisson/n,sauciflard,2.0
356842,Synonym,saut_de_loup/n,ha_ha,2.0
356921,Synonym,sauveur/a,salvateur,2.0
356928,Synonym,savant/a,érudit,2.0
356938,Synonym,savetier/n,cordonnier,2.0
356950,Synonym,savoir/v,connaître,2.0
357038,Synonym,scanner/v,scannériser,2.0
357139,Synonym,schleu/a,fritz,2.0
357177,Synonym,sciatique/a,coxal,2.0
357365,Synonym,scrofule/n,écrouelles,2.0
357424,Synonym,scénarimage/n,story_board,2.0
357433,Synonym,sdf/n,clochard,2.0
357434,Synonym,sdf/n,sans_abri,2.0
357467,Synonym,se_faire_une_raison/v,résigner,2.0
357536,Synonym,sebkha/n,chott,2.0
357545,Synonym,second/a,deuxième,2.0
357683,Synonym,seigneur/n,noble,2.0
357735,Synonym,sel_de_table/n,sel_de_cuisine,2.0
357752,Synonym,selk’nam/n,ona,2.0
357963,Synonym,sentir/v,humer,2.0
357992,Synonym,septentrion/n,nord,2.0
358227,Synonym,seuil_différentiel/n,jnd,2.0
358243,Synonym,seule_en_scène/n,one_woman_show,2.0
358244,Synonym,seule_en_scène/n,spectacle_solo,2.0
358267,Synonym,sexdigitaire/a,sexdigité,2.0
358341,Synonym,sherlockholmesque/a,sherlockien,2.0
358342,Synonym,sherlockien/a,holmesien,2.0
358417,Synonym,si_besoin_est/r,si_nécessaire,2.0
358438,Synonym,sicaire/n,tueur_à_gages,2.0
358455,Synonym,sidatique/n,sidaïque,2.0
358456,Synonym,sidatique/n,sidéen,2.0
358457,Synonym,sidaïque/n,sidatique,2.0
358458,Synonym,sidaïque/n,sidéen,2.0
358467,Synonym,sidéen/n,sidatique,2.0
358468,Synonym,sidéen/n,sidaïque,2.0
358547,Synonym,signe/n,indice,2.0
358548,Synonym,signe/n,trace,2.0
358812,Synonym,sinogramme/n,caractère_chinois,2.0
358813,Synonym,sinogramme/n,hanja,2.0
358814,Synonym,sinogramme/n,hanzi,2.0
358815,Synonym,sinogramme/n,kanji,2.0
358895,Synonym,sismologie/n,séismologie,2.0
358912,Synonym,site/n,site_web,2.0
358920,Synonym,site_web/n,site,2.0
358940,Synonym,situation_intéressante/n,position_intéressante,2.0
358941,Synonym,situation_intéressante/n,état_intéressant,2.0
359039,Synonym,slavophilisme/n,slavophilie,2.0
359074,Synonym,smartphone/n,ordiphone,2.0
359075,Synonym,smartphone/n,téléphone_intelligent,2.0
359087,Synonym,sms/n,texto,2.0
359102,Synonym,snowboard/n,planche_à_neige,2.828
359103,Synonym,snowboard/n,surf_des_neiges,2.828
359107,Synonym,soap/n,soap_opéra,2.0
359124,Synonym,soccer/n,football,2.0
359240,Synonym,soir/n,soirée,2.0
359260,Synonym,soixante_et_onze/a,septante_et_un,2.0
359262,Synonym,soixante_et_onze/n,septante_et_un,2.0
359413,Synonym,solution_physiologique/n,sérum_physiologique,2.0
359444,Synonym,sombre/a,foncé,2.0
359445,Synonym,sombre/a,obscur,2.0
359596,Synonym,sonore/a,voisé,2.0
359855,Synonym,soulier/n,chaussure,2.0
359856,Synonym,soulier/n,godasse,2.0
360151,Synonym,spam/n,pourriel,2.0
360245,Synonym,spessartine/n,partschinite,2.0
360246,Synonym,spessartine/n,spessartite,2.0
360247,Synonym,spessartine/n,érinite,2.0
360363,Synonym,spleen/n,bourdon,2.0
360389,Synonym,sponsor/n,commanditaire,2.0
360394,Synonym,sponsoring/n,mécénat,2.0
360395,Synonym,sponsoring/n,sponsorisation,2.0
360452,Synonym,spvm,police_de_montréal,2.0
360625,Synonym,stapes/n,étrier,2.0
360644,Synonym,starifier/v,stariser,2.0
360645,Synonym,stariser/v,starifier,2.0
360650,Synonym,start_up/n,jeune_pousse,2.0
360669,Synonym,station_service/n,essencerie,2.0
360670,Synonym,station_service/n,station_à_essence,2.0
360854,Synonym,stock_option/n,option_sur_titres,2.0
361116,Synonym,stylo_bille/n,bic,2.0
361117,Synonym,stylo_bille/n,stylo_à_bille,2.0
361119,Synonym,stylo_gomme/n,porte_gomme,2.0
361147,Synonym,stérilet/n,dispositif_intra_utérin,2.0
361376,Synonym,sud/n,midi,2.0
361471,Synonym,suisse/a,helvétique,2.0
361473,Synonym,suisse/n,tamia,2.828
361577,Synonym,sunnite/n,sunni,2.0
361583,Synonym,superamas/n,super_amas_de_galaxies,2.0
361585,Synonym,supercalculateur/n,superordinateur,2.0
361603,Synonym,superfinition/n,microfinition,2.0
361619,Synonym,superordinateur/n,supercalculateur,2.0
361781,Synonym,surbooking/n,surréservation,2.0
361825,Synonym,surfacer/v,dégauchir,2.0
361858,Synonym,surligneur/n,marqueur,2.0
361915,Synonym,surréservation/n,surbooking,2.0
361995,Synonym,susdit/a,susmentionné,2.0
361996,Synonym,susdit/a,susnommé,2.0
362067,Synonym,sweat_shirt/n,sweat,2.0
362155,Synonym,symposium/n,colloque,2.0
362425,Synonym,sécheuse/n,sèche_linge,2.0
362476,Synonym,ségrairie/n,ségrais,2.0
362477,Synonym,ségrais/n,ségrairie,2.0
362486,Synonym,séismologie/n,sismologie,2.0
362495,Synonym,séjourner/v,demeurer,2.0
362515,Synonym,sélénien/n,sélénite,2.0
362554,Synonym,sénologie/n,mastologie,2.0
362601,Synonym,sépulture/n,sépulcre,2.0
362602,Synonym,sépulture/n,tombe,2.0
362679,Synonym,sérum_physiologique/n,solution_physiologique,2.0
362716,Synonym,sœur/n,religieuse,2.0
362757,Synonym,table_de_chevet/n,table_de_nuit,2.0
362758,Synonym,table_de_nuit/n,table_de_chevet,2.0
362764,Synonym,table_à_repasser/n,planche_à_repasser,2.0
362841,Synonym,tache_de_rousseur/n,éphélide,2.0
362844,Synonym,tache_de_vin/n,tache_de_naissance,2.0
362951,Synonym,taler/v,cotir,2.0
363003,Synonym,tamanoir/n,fourmilier_géant,2.0
363038,Synonym,tamia/n,suisse,2.0
363271,Synonym,tarte_flambée/n,flammekueche,2.0
363280,Synonym,tartreux/a,tartareux,2.0
363453,Synonym,tchater/v,clavarder,2.0
363459,Synonym,tchin_tchin,à_la_tienne,2.0
363460,Synonym,tchin_tchin,à_ta_santé,2.0
363461,Synonym,tchin_tchin,à_votre_santé,2.0
363471,Synonym,tchéquie/n,république_tchèque,2.0
363751,Synonym,tenir_au_courant/v,tenir_au_jus,2.0
363764,Synonym,tennis_de_table/n,ping_pong,2.0
363803,Synonym,tenter/v,entreprendre,2.0
363804,Synonym,tenter/v,essayer,2.0
363805,Synonym,tenter/v,éprouver,2.0
363965,Synonym,terre_diatomée/n,kieselguhr,2.0
364004,Synonym,terrier_noir_et_feu/n,toy_terrier,2.0
364006,Synonym,terrier_écossais/n,scottish_terrier,2.0
364009,Synonym,terril/n,crassier,2.0
364098,Synonym,teuf/n,fête,2.0
364232,Synonym,thessalonique/n,salonique,2.0
364323,Synonym,thrombocyte/n,plaquette,2.0
364504,Synonym,ti_punch/n,daiquiri,2.0
364681,Synonym,tipex/n,correcteur_liquide,2.0
364772,Synonym,tirer_les_rois/v,tirer_le_gâteau_des_rois,2.0
364783,Synonym,tisane/n,infusion,2.0
364811,Synonym,titanomachie/n,gigantomachie,2.0
365013,Synonym,tomodensitométrie/n,scanographie,2.0
365086,Synonym,topinambour/n,artichaut_de_jérusalem,2.0
365201,Synonym,toréro/n,toréador,2.0
365228,Synonym,tototte/n,sucette,2.0
365229,Synonym,tototte/n,tétine,2.0
365233,Synonym,toubib/n,médecin,2.0
365335,Synonym,tour_du_chapeau/n,coup_du_chapeau,2.0
365337,Synonym,tour_eiffel/n,grande_dame_de_fer,2.0
365431,Synonym,tout_de_suite/r,immédiatement,2.0
365432,Synonym,tout_de_suite/r,instantanément,2.0
365457,Synonym,toxico/n,toxicomane,2.0
